latitude,longitude,Species richness
47.5939647,8.765594798,5
36.23354985,139.6759905,55
-0.662277582,-90.32813935,12
54.30229696,-3.094819971,53
-0.706027574,-90.30522268,10
58.32521298,68.31975194,29
-42.83727083,171.0051522,30
58.36896297,-3.982319829,25
-1.235194157,103.6197463,11
47.41896473,-88.00730639,48
-0.643527585,-90.32188935,7
49.16063111,-53.59897856,48
60.52729596,-150.5177131,26
46.24604825,-86.60105661,32
42.12313224,23.48434244,28
42.57104883,23.3114258,39
47.59188136,8.77392813,5
-1.233110823,103.6197463,19
48.82104783,16.53226022,14
42.76688214,24.25934232,43
43.11688208,23.1218425,29
40.56896582,-4.153153135,4
50.48771423,30.26350802,13
55.11896349,41.04058963,20
18.27313606,-97.48647154,22
-0.706027574,-90.30313935,24
42.67729882,-8.719819071,6
7.833554393,-8.755235732,84
47.58979803,8.77392813,8
56.9752132,82.60724965,49
53.89396369,-1.823986841,41
6.083554673,116.5489109,54
42.22313222,-7.638569244,13
41.71063231,23.50934244,26
-21.37269093,-174.9406258,45
53.4147971,17.23642678,60
42.60438216,23.27184248,45
43.11479875,23.13225917,36
46.09396494,-92.11563906,37
42.20646556,23.31559247,28
64.15021205,100.5176635,41
